eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,3,105
1,71,7,80
2,71,7,80
3,67,3,95
4,67,3,95
5,71,7,80
6,74,10,80
7,71,7,80
8,67,3,105
9,71,7,80
10,71,7,80
11,69,5,95
12,69,5,95
13,66,2,80
14,66,2,80
15,62,10,80
16,67,3,105
17,71,7,80
18,71,7,80
19,67,3,95
20,67,3,95
21,71,7,80
22,74,10,80
23,71,7,80
24,72,8,105
25,71,7,80
26,71,7,80
27,72,8,80
28,69,5,95
29,66,2,80
30,66,2,80
31,62,10,80
32,67,3,105
33,71,7,80
34,71,7,80
35,67,3,95
36,67,3,95
37,71,7,80
38,74,10,80
39,71,7,80
40,67,3,105
41,71,7,80
42,71,7,80
43,69,5,95
44,69,5,95
45,66,2,80
46,66,2,80
47,62,10,80
48,67,3,105
49,71,7,80
50,71,7,80
51,67,3,95
52,67,3,95
53,71,7,80
54,74,10,80
55,71,7,80
56,72,8,105
57,71,7,80
58,71,7,80
59,72,8,80
60,69,5,95
61,62,10,80
62,62,10,80
63,62,10,80
64,64,0,105
65,71,7,80
66,71,7,80
67,64,0,80
68,64,0,95
69,71,7,80
70,71,7,80
71,64,0,80
72,64,0,105
73,71,7,80
74,71,7,80
75,64,0,80
76,69,5,95
77,66,2,80
78,66,2,80
79,62,10,80
80,64,0,105
81,71,7,80
82,71,7,80
83,64,0,80
84,64,0,95
85,71,7,80
86,71,7,80
87,74,10,80
88,72,8,105
89,71,7,80
90,71,7,80
91,72,8,80
92,69,5,95
93,66,2,80
94,66,2,80
95,62,10,80
96,64,0,105
97,71,7,80
98,71,7,80
99,64,0,80
100,64,0,95
101,71,7,80
102,71,7,80
103,64,0,80
104,64,0,105
105,71,7,80
106,71,7,80
107,64,0,80
108,69,5,95
109,66,2,80
110,66,2,80
111,62,10,80
112,64,0,105
113,71,7,80
114,71,7,80
115,64,0,80
116,64,0,95
117,71,7,80
118,71,7,80
119,74,10,80
120,72,8,105
121,71,7,80
122,71,7,80
123,72,8,80
124,69,5,95
125,69,5,80
126,69,5,80
