eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,0,105
1,64,2,80
2,66,4,105
3,66,4,80
4,66,4,80
5,62,0,80
6,64,2,95
7,57,7,80
8,57,7,80
9,62,0,105
10,62,0,105
11,64,2,80
12,66,4,80
13,62,0,80
14,64,2,95
15,57,7,80
16,57,7,80
17,62,0,105
18,62,0,105
19,66,4,80
20,64,2,80
21,66,4,80
22,64,2,95
23,62,0,80
24,74,0,80
25,71,9,80
26,69,7,105
27,66,4,80
28,64,2,80
29,67,5,80
30,66,4,95
31,62,0,80
32,62,0,80
33,64,2,80
34,66,4,105
35,62,0,80
36,62,0,80
37,62,0,80
38,64,2,95
39,57,7,80
40,57,7,80
41,62,0,105
42,62,0,105
43,64,2,80
44,66,4,80
45,62,0,80
46,64,2,95
47,57,7,80
48,57,7,80
49,62,0,105
50,62,0,105
51,66,4,80
52,64,2,80
53,66,4,80
54,64,2,95
55,62,0,80
56,74,0,80
57,71,9,80
58,69,7,105
59,66,4,80
60,64,2,80
61,67,5,80
62,66,4,95
63,62,0,80
64,62,0,80
65,73,11,80
66,74,0,105
67,73,11,80
68,74,0,80
69,78,4,80
70,76,2,95
71,73,11,80
72,69,7,80
73,74,0,80
74,71,9,105
75,74,0,80
76,69,7,80
77,74,0,80
78,71,9,95
79,74,0,80
80,69,7,80
81,73,11,80
82,74,0,105
83,73,11,80
84,74,0,80
85,78,4,80
86,76,2,95
87,73,11,80
88,69,7,80
89,74,0,80
90,71,9,105
91,74,0,80
92,73,11,80
93,76,2,80
94,74,0,95
95,73,11,80
96,74,0,80
97,69,7,80
98,74,0,105
99,73,11,80
100,74,0,80
101,78,4,80
102,76,2,95
103,73,11,80
104,69,7,80
105,74,0,80
106,71,9,105
107,74,0,80
108,69,7,80
109,74,0,80
110,71,9,95
111,74,0,80
112,69,7,80
113,73,11,80
114,74,0,105
115,73,11,80
116,74,0,80
117,78,4,80
118,76,2,95
119,74,0,80
120,74,0,80
121,76,2,80
122,73,11,105
123,74,0,80
124,76,2,80
125,73,11,80
126,74,0,95
127,71,9,80
128,69,7,80
129,67,5,80
