eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,69,7,80
2,69,7,80
3,66,4,80
4,67,5,95
5,71,9,80
6,71,9,80
7,69,7,80
8,66,4,105
9,69,7,80
10,69,7,80
11,66,4,80
12,64,2,95
13,62,0,80
14,62,0,80
15,64,2,80
16,66,4,105
17,69,7,80
18,69,7,80
19,66,4,80
20,67,5,95
21,71,9,80
22,71,9,80
23,67,5,80
24,69,7,105
25,71,9,80
26,73,11,80
27,69,7,80
28,74,0,95
29,74,0,80
30,74,0,80
31,69,7,80
32,66,4,105
33,69,7,80
34,69,7,80
35,66,4,80
36,67,5,95
37,71,9,80
38,71,9,80
39,69,7,80
40,66,4,105
41,69,7,80
42,69,7,80
43,66,4,80
44,64,2,95
45,62,0,80
46,62,0,80
47,64,2,80
48,66,4,105
49,69,7,80
50,69,7,80
51,66,4,80
52,67,5,95
53,71,9,80
54,71,9,80
55,67,5,80
56,69,7,105
57,71,9,80
58,73,11,80
59,69,7,80
60,74,0,95
61,74,0,80
62,74,0,80
63,78,4,105
64,78,4,105
65,76,2,95
66,76,2,95
67,76,2,95
68,76,2,95
69,74,0,80
70,74,0,80
71,78,4,105
72,78,4,105
73,81,7,80
74,81,7,80
75,78,4,80
76,76,2,95
77,74,0,80
78,74,0,80
79,78,4,105
80,78,4,105
81,81,7,80
82,81,7,80
83,78,4,80
84,76,2,95
85,78,4,80
86,76,2,80
87,74,0,80
88,73,11,105
89,69,7,80
90,71,9,80
91,73,11,80
92,74,0,95
93,78,4,105
94,78,4,105
95,78,4,105
96,78,4,105
97,78,4,80
98,78,4,80
99,76,2,95
100,76,2,95
101,74,0,80
102,74,0,80
103,78,4,105
104,78,4,105
105,81,7,80
106,81,7,80
107,78,4,80
108,76,2,95
109,74,0,80
110,74,0,80
111,78,4,105
112,78,4,105
113,76,2,80
114,78,4,80
115,79,5,80
116,81,7,95
117,69,7,105
118,69,7,105
119,69,7,105
120,69,7,105
121,71,9,80
122,73,11,80
123,69,7,80
124,74,0,95
