eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,9,105
1,74,0,105
2,66,4,80
3,66,4,80
4,64,2,80
5,62,0,80
6,66,4,80
7,69,7,80
8,66,4,80
9,74,0,105
10,67,5,80
11,67,5,80
12,64,2,80
13,71,9,80
14,64,2,80
15,64,2,80
16,73,11,80
17,74,0,105
18,66,4,80
19,66,4,80
20,64,2,80
21,62,0,80
22,64,2,80
23,66,4,80
24,67,5,80
25,69,7,105
26,71,9,80
27,69,7,80
28,67,5,80
29,66,4,80
30,62,0,80
31,62,0,80
32,74,0,105
33,74,0,105
34,66,4,80
35,66,4,80
36,64,2,80
37,62,0,80
38,66,4,80
39,69,7,80
40,66,4,80
41,74,0,105
42,67,5,80
43,67,5,80
44,64,2,80
45,71,9,80
46,64,2,80
47,64,2,80
48,73,11,80
49,74,0,105
50,66,4,80
51,66,4,80
52,64,2,80
53,62,0,80
54,64,2,80
55,66,4,80
56,67,5,80
57,69,7,105
58,71,9,80
59,69,7,80
60,67,5,80
61,66,4,80
62,62,0,80
63,62,0,80
64,74,0,105
65,74,0,105
66,76,2,80
67,78,4,80
68,74,0,80
69,73,11,80
70,74,0,80
71,76,2,80
72,73,11,80
73,74,0,105
74,76,2,80
75,78,4,80
76,74,0,80
77,71,9,80
78,69,7,80
79,69,7,80
80,74,0,105
81,74,0,105
82,76,2,80
83,78,4,80
84,74,0,80
85,73,11,80
86,74,0,80
87,76,2,80
88,73,11,80
89,69,7,105
90,71,9,80
91,69,7,80
92,67,5,80
93,66,4,80
94,62,0,80
95,62,0,80
96,74,0,105
97,74,0,105
98,76,2,80
99,78,4,80
100,74,0,80
101,73,11,80
102,74,0,80
103,76,2,80
104,73,11,80
105,74,0,105
106,76,2,80
107,78,4,80
108,74,0,80
109,71,9,80
110,69,7,80
111,69,7,80
112,74,0,105
113,74,0,105
114,76,2,80
115,78,4,80
116,74,0,80
117,73,11,80
118,74,0,80
119,76,2,80
120,73,11,80
121,69,7,105
122,71,9,80
123,69,7,80
124,67,5,80
125,66,4,80
126,62,0,80
127,62,0,80
