,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,4,10,10,0,0
1,71,1,1,105,11,-3,4,7,7,-1,-1
5,67,5,2,95,7,3,4,3,3,-1,-2
8,71,9,1,105,11,2,4,7,7,1,-1
12,71,13,1,95,11,7,4,7,7,0,-1
16,71,17,1,105,11,-5,4,7,7,0,-1
20,74,21,2,95,2,1,4,10,10,1,0
23,69,25,1,105,9,-2,4,5,5,-1,-1
27,62,29,1,95,2,-4,4,-2,10,-1,-2
31,71,33,1,105,11,9,4,7,7,1,-1
35,67,37,2,95,7,3,4,3,3,-1,-2
38,71,41,1,105,11,2,4,7,7,1,-1
41,71,45,1,95,11,-5,4,7,7,0,-1
45,71,49,1,105,11,-5,4,7,7,0,-1
49,74,53,2,95,2,1,4,10,10,1,0
52,69,57,1,105,9,-2,4,5,5,-1,-1
56,62,61,1,95,2,-4,4,-2,10,-1,-2
60,71,65,1,105,11,9,4,7,7,1,-1
64,67,69,2,95,7,3,4,3,3,-1,-2
67,71,73,1,105,11,2,4,7,7,1,-1
71,71,77,1,95,11,7,4,7,7,0,-1
75,71,81,1,105,11,-5,4,7,7,0,-1
79,74,85,2,95,2,1,4,10,10,1,0
82,69,89,1,105,9,-2,4,5,5,-1,-1
86,62,93,1,95,2,-4,4,-2,10,-1,-2
90,71,97,1,105,11,9,4,7,7,1,-1
94,67,101,2,95,7,3,4,3,3,-1,-2
97,71,105,1,105,11,2,4,7,7,1,-1
100,71,109,1,95,11,-5,4,7,7,0,-1
104,71,113,1,105,11,-5,4,7,7,0,-1
108,74,117,2,95,2,1,4,10,10,1,0
111,69,121,1,105,9,-2,4,5,5,-1,-1
115,62,125,1,95,2,-4,4,-2,10,-1,-2
119,71,129,2,105,11,9,4,7,7,1,-1
122,67,133,2,95,7,-2,4,3,3,-1,-2
125,71,137,1,105,11,2,4,7,7,1,-1
129,71,141,1,95,11,2,4,7,7,0,-1
133,71,145,1,105,11,-3,4,7,7,0,-1
137,67,149,2,95,7,-2,4,3,3,-1,-2
140,69,153,1,105,9,2,4,5,5,1,-1
144,69,157,1,95,9,7,4,5,5,0,-1
148,71,161,2,105,11,-3,4,7,7,1,0
151,67,165,2,95,7,-2,4,3,3,-1,-1
153,71,169,2,105,11,4,4,7,7,1,0
156,71,173,1,95,11,2,4,7,7,0,0
159,79,177,1,105,7,0,4,15,3,1,1
163,79,181,2,95,7,0,4,15,3,0,1
166,74,185,1,105,2,-2,4,10,10,-1,0
170,69,189,0,95,9,-2,4,5,5,-1,-1
175,71,193,2,105,11,2,4,7,7,1,0
178,67,197,2,95,7,-2,4,3,3,-1,-1
181,71,201,1,105,11,2,4,7,7,1,0
185,71,205,1,95,11,2,4,7,7,0,0
189,71,209,1,105,11,-3,4,7,7,0,0
193,67,213,2,95,7,-2,4,3,3,-1,-1
196,69,217,1,105,9,2,4,5,5,1,0
200,69,221,1,95,9,7,4,5,5,0,0
204,71,225,2,105,11,-3,4,7,7,1,1
207,67,229,2,95,7,-2,4,3,3,-1,0
209,71,233,2,105,11,4,4,7,7,1,1
212,71,237,1,95,11,2,4,7,7,0,1
215,79,241,1,105,7,0,4,15,3,1,2
219,79,245,2,95,7,0,4,15,3,0,2
222,74,249,1,105,2,-2,4,10,10,-1,1
226,69,253,0,95,9,-2,4,5,5,-1,0
