,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,4,7,7,0,0
3,67,2,1,105,7,-2,4,3,3,-1,-1
7,59,6,1,105,11,-3,4,-5,7,-1,-2
11,67,10,1,105,7,1,4,3,3,1,-1
15,67,14,1,105,7,5,4,3,3,0,-1
21,67,18,1,105,7,-2,4,3,3,0,-1
25,59,22,1,105,11,-3,4,-5,7,-1,-2
28,71,26,1,105,11,7,4,7,7,1,-1
33,64,30,2,105,4,-2,4,0,0,-1,-2
37,67,34,1,105,7,-2,4,3,3,1,-1
41,59,38,1,105,11,-3,4,-5,7,-1,-2
45,67,42,1,105,7,1,4,3,3,1,-1
49,67,46,1,105,7,5,4,3,3,0,-1
55,67,50,1,105,7,-2,4,3,3,0,-1
59,59,54,1,105,11,-3,4,-5,7,-1,-2
62,71,58,1,105,11,7,4,7,7,1,-1
67,64,62,2,105,4,-2,4,0,0,-1,-2
69,71,65,1,105,11,2,4,7,7,1,-1
73,76,69,1,105,4,-2,4,12,0,1,0
77,71,73,1,105,11,2,4,7,7,-1,-1
81,76,77,2,105,4,-2,4,12,0,1,0
84,79,81,1,105,7,1,4,15,3,1,1
90,76,85,1,105,4,-2,4,12,0,-1,0
94,71,89,1,105,11,2,4,7,7,-1,-1
100,71,93,2,105,11,2,4,7,7,0,-1
102,71,96,1,105,11,2,4,7,7,0,-1
106,76,100,1,105,4,-2,4,12,0,1,0
110,71,104,1,105,11,2,4,7,7,-1,-1
114,76,108,2,105,4,-2,4,12,0,1,0
117,79,112,1,105,7,1,4,15,3,1,1
123,76,116,1,105,4,-2,4,12,0,-1,0
127,71,120,1,105,11,2,4,7,7,-1,-1
133,71,124,2,105,11,2,4,7,7,0,-1
