,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,64,0,1,105,4,0,4,0,0,0,0
5,64,4,1,95,4,5,4,0,0,0,0
9,62,8,1,105,2,-2,4,-2,10,-1,-1
13,62,12,1,95,2,-7,4,-2,10,0,-1
17,67,16,1,105,7,5,4,3,3,1,0
21,64,20,1,95,4,2,4,0,0,-1,-1
25,71,24,2,105,11,2,4,7,7,1,0
28,74,28,1,95,2,3,4,10,10,1,1
32,64,32,1,105,4,-2,4,0,0,-1,0
37,64,36,1,95,4,5,4,0,0,0,0
41,62,40,1,105,2,-2,4,-2,10,-1,-1
45,62,44,1,95,2,-7,4,-2,10,0,-1
49,64,48,2,105,4,2,4,0,0,1,0
52,74,52,1,95,2,10,4,10,10,1,1
56,62,56,1,105,2,-4,4,-2,10,-1,0
60,71,60,1,95,11,2,4,7,7,1,1
63,76,64,1,105,4,12,4,12,0,1,2
67,76,68,1,95,4,5,4,12,0,0,2
71,74,72,1,105,2,-2,4,10,10,-1,1
75,79,76,1,95,7,-2,4,15,3,1,2
79,71,80,0,105,11,-3,4,7,7,-1,1
84,79,84,1,95,7,1,4,15,3,1,2
88,78,88,1,105,6,2,4,14,2,-1,1
92,79,92,1,95,7,1,4,15,3,1,2
96,76,96,1,105,4,2,4,12,0,-1,1
101,67,100,1,95,7,-4,4,3,3,-1,0
105,64,104,1,105,4,-7,4,0,0,-1,-1
109,71,108,1,95,11,2,4,7,7,1,0
113,79,112,1,105,7,1,4,15,3,1,1
117,78,116,1,95,6,2,4,14,2,-1,0
121,76,120,1,105,4,2,4,12,0,-1,-1
125,71,124,1,95,11,-3,4,7,7,-1,-2
129,64,128,8,105,4,-5,4,0,0,-1,-3
