,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
2,66,2,1,105,6,-1,2,4,4,-1,-1
6,78,6,1,95,6,-1,2,16,4,1,0
10,66,10,1,105,6,-1,2,4,4,-1,-1
14,78,14,1,95,6,-1,2,16,4,1,0
18,66,18,1,105,6,-1,2,4,4,-1,-1
22,79,22,2,95,7,1,2,17,5,1,0
25,76,26,1,105,4,-3,2,14,2,-1,-1
29,69,30,1,95,9,-2,2,7,7,-1,-2
33,66,34,1,105,6,2,2,4,4,-1,-3
37,78,38,1,95,6,-1,2,16,4,1,-2
41,66,42,1,105,6,-1,2,4,4,-1,-3
45,78,46,1,95,6,-1,2,16,4,1,-2
49,66,50,1,105,6,-1,2,4,4,-1,-3
53,79,54,1,95,7,1,2,17,5,1,-2
57,78,58,1,105,6,-1,2,16,4,-1,-3
61,74,62,2,95,2,1,2,12,0,-1,-4
64,66,66,1,105,6,-1,2,4,4,-1,-5
68,78,70,1,95,6,-1,2,16,4,1,-4
72,66,74,1,105,6,-1,2,4,4,-1,-5
76,78,78,1,95,6,-1,2,16,4,1,-4
80,66,82,1,105,6,-1,2,4,4,-1,-5
84,79,86,2,95,7,1,2,17,5,1,-4
87,76,90,1,105,4,-3,2,14,2,-1,-5
91,69,94,1,95,9,-2,2,7,7,-1,-6
95,66,98,1,105,6,2,2,4,4,-1,-7
99,78,102,1,95,6,-1,2,16,4,1,-6
103,66,106,1,105,6,-1,2,4,4,-1,-7
107,78,110,1,95,6,-1,2,16,4,1,-6
111,66,114,1,105,6,-1,2,4,4,-1,-7
115,79,118,1,95,7,1,2,17,5,1,-6
119,78,122,1,105,6,-1,2,16,4,-1,-7
123,74,126,2,95,2,1,2,12,0,-1,-8
126,81,130,1,105,9,2,2,19,7,1,-7
130,79,134,3,95,7,1,2,17,5,-1,-8
132,76,138,1,105,4,-2,2,14,2,-1,-9
136,69,142,1,95,9,-2,2,7,7,-1,-10
140,66,146,1,105,6,4,2,4,4,-1,-11
144,79,150,2,95,7,1,2,17,5,1,-10
147,76,154,1,105,4,-3,2,14,2,-1,-11
151,69,158,2,95,9,-2,2,7,7,-1,-12
154,81,162,1,105,9,2,2,19,7,1,-11
158,79,166,2,95,7,1,2,17,5,-1,-12
161,76,170,1,105,4,-3,2,14,2,-1,-13
165,69,174,1,95,9,-2,2,7,7,-1,-14
169,66,178,1,105,6,4,2,4,4,-1,-15
173,67,182,1,95,7,-11,2,5,5,1,-14
177,78,186,0,105,6,-1,2,16,4,1,-13
182,74,190,2,95,2,1,2,12,0,-1,-14
185,81,194,1,105,9,2,2,19,7,1,-13
189,79,198,3,95,7,1,2,17,5,-1,-14
191,76,202,1,105,4,-2,2,14,2,-1,-15
195,69,206,1,95,9,-2,2,7,7,-1,-16
199,66,210,1,105,6,4,2,4,4,-1,-17
203,79,214,2,95,7,1,2,17,5,1,-16
206,76,218,1,105,4,-3,2,14,2,-1,-17
210,69,222,2,95,9,-2,2,7,7,-1,-18
213,81,226,1,105,9,2,2,19,7,1,-17
217,79,230,2,95,7,1,2,17,5,-1,-18
220,76,234,1,105,4,-3,2,14,2,-1,-19
224,69,238,1,95,9,-2,2,7,7,-1,-20
228,66,242,1,105,6,4,2,4,4,-1,-21
232,67,246,1,95,7,-11,2,5,5,1,-20
236,78,250,0,105,6,-1,2,16,4,1,-19
241,74,254,2,95,2,1,2,12,0,-1,-20
