,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,7,4,4,0,0
7,71,4,1,105,11,2,7,4,4,0,0
11,69,8,1,105,9,-3,7,2,2,-1,-1
15,69,12,1,105,9,2,7,2,2,0,-1
19,71,16,0,105,11,-3,7,4,4,1,0
27,71,20,1,105,11,2,7,4,4,0,0
31,69,24,1,105,9,-3,7,2,2,-1,-1
35,62,28,2,105,2,-2,7,-5,7,-1,-2
39,74,32,1,105,2,2,7,7,7,1,-1
43,72,36,1,105,0,1,7,5,5,-1,-2
48,71,40,1,105,11,-1,7,4,4,-1,-3
54,67,44,1,105,7,1,7,0,0,-1,-4
58,71,48,0,105,11,9,7,4,4,1,-3
66,71,52,1,105,11,2,7,4,4,0,-3
70,64,56,1,105,4,-2,7,-3,9,-1,-4
77,67,60,2,105,7,1,7,0,0,1,-3
80,83,63,2,105,11,9,7,16,4,1,-2
85,79,67,1,105,7,1,7,12,0,-1,-3
89,78,71,2,105,6,4,7,11,11,-1,-4
94,72,75,2,105,0,1,7,5,5,-1,-5
97,71,79,1,105,11,-3,7,4,4,-1,-6
101,72,83,1,105,0,-2,7,5,5,1,-5
106,76,87,2,105,4,2,7,9,9,1,-4
109,79,91,2,105,7,-2,7,12,0,1,-3
