,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,7,-1,11,0,0
2,69,2,1,105,9,2,7,2,2,1,1
6,71,6,1,95,11,2,7,4,4,1,2
10,60,10,1,105,0,-4,7,-7,5,-1,1
14,67,14,1,95,7,3,7,0,0,1,2
18,69,18,1,105,9,5,7,2,2,1,3
22,71,22,1,95,11,2,7,4,4,1,4
26,72,26,1,105,0,8,7,5,5,1,5
30,62,30,1,95,2,-2,7,-5,7,-1,4
34,69,34,1,105,9,2,7,2,2,1,5
38,71,38,1,95,11,2,7,4,4,1,6
42,60,42,1,105,0,-4,7,-7,5,-1,5
46,67,46,1,95,7,3,7,0,0,1,6
50,67,50,2,105,7,3,7,0,0,0,6
53,72,54,1,95,0,1,7,5,5,1,7
57,67,58,1,105,7,3,7,0,0,-1,6
61,62,62,2,95,2,-2,7,-5,7,-1,5
64,76,66,3,105,4,2,7,9,9,1,6
66,76,70,1,95,4,-2,7,9,9,0,6
70,76,74,1,105,4,2,7,9,9,0,6
74,78,78,1,95,6,-1,7,11,11,1,7
78,76,82,1,105,4,2,7,9,9,-1,6
82,76,86,1,95,4,2,7,9,9,0,6
86,76,90,1,105,4,2,7,9,9,0,6
90,74,94,2,95,2,-2,7,7,7,-1,5
93,76,98,3,105,4,2,7,9,9,1,6
95,76,102,1,95,4,-2,7,9,9,0,6
99,76,106,1,105,4,2,7,9,9,0,6
103,81,110,1,95,9,2,7,14,2,1,7
107,78,114,3,105,6,-1,7,11,11,-1,6
109,76,118,1,95,4,2,7,9,9,-1,5
113,76,122,1,105,4,2,7,9,9,0,5
117,74,126,12,95,2,-2,7,7,7,-1,4
