,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,2,0,0,0,0
1,64,1,1,105,4,2,2,2,2,1,1
4,69,4,2,95,9,2,2,7,7,1,2
6,72,7,1,105,0,-2,2,10,10,1,3
9,64,10,2,95,4,-3,2,2,2,-1,2
11,64,13,1,105,4,2,2,2,2,0,2
14,64,16,1,95,4,-3,2,2,2,0,2
17,64,19,1,105,4,-5,2,2,2,0,2
20,67,22,1,95,7,0,2,5,5,1,3
23,64,25,1,105,4,2,2,2,2,-1,2
26,69,28,2,95,9,2,2,7,7,1,3
28,72,31,1,105,0,-2,2,10,10,1,4
31,64,34,2,95,4,-3,2,2,2,-1,3
33,64,37,1,105,4,2,2,2,2,0,3
36,64,40,1,95,4,-3,2,2,2,0,3
39,64,43,1,105,4,-3,2,2,2,0,3
42,62,46,2,95,2,0,2,0,0,-1,2
44,64,49,1,105,4,2,2,2,2,1,3
47,69,52,2,95,9,2,2,7,7,1,4
49,72,55,1,105,0,-2,2,10,10,1,5
52,64,58,2,95,4,-3,2,2,2,-1,4
54,64,61,1,105,4,2,2,2,2,0,4
57,64,64,1,95,4,-3,2,2,2,0,4
60,64,67,1,105,4,-5,2,2,2,0,4
63,67,70,1,95,7,0,2,5,5,1,5
66,64,73,1,105,4,2,2,2,2,-1,4
69,69,76,2,95,9,2,2,7,7,1,5
71,72,79,1,105,0,-2,2,10,10,1,6
74,64,82,2,95,4,-3,2,2,2,-1,5
76,64,85,1,105,4,2,2,2,2,0,5
79,64,88,1,95,4,-3,2,2,2,0,5
82,64,91,1,105,4,-3,2,2,2,0,5
85,62,94,2,95,2,0,2,0,0,-1,4
87,78,97,1,105,6,4,2,16,4,1,5
90,73,100,1,95,1,-1,2,11,11,-1,4
93,78,103,1,105,6,2,2,16,4,1,5
96,74,106,2,95,2,0,2,12,0,-1,4
98,78,109,1,105,6,2,2,16,4,1,5
101,73,112,1,95,1,-1,2,11,11,-1,4
104,73,115,1,105,1,-1,2,11,11,0,4
107,69,118,2,95,9,0,2,7,7,-1,3
109,78,121,1,105,6,4,2,16,4,1,4
112,73,124,1,95,1,-1,2,11,11,-1,3
115,79,127,1,105,7,3,2,17,5,1,4
119,76,130,2,95,4,2,2,14,2,-1,3
121,72,133,1,105,0,-2,2,10,10,-1,2
124,64,136,1,95,4,-3,2,2,2,-1,1
127,64,139,1,105,4,-3,2,2,2,0,1
130,62,142,2,95,2,0,2,0,0,-1,0
132,78,145,1,105,6,4,2,16,4,1,1
135,73,148,1,95,1,-1,2,11,11,-1,0
138,78,151,1,105,6,2,2,16,4,1,1
141,74,154,2,95,2,0,2,12,0,-1,0
143,78,157,1,105,6,2,2,16,4,1,1
146,73,160,1,95,1,-1,2,11,11,-1,0
149,73,163,1,105,1,-1,2,11,11,0,0
152,69,166,2,95,9,0,2,7,7,-1,-1
154,78,169,1,105,6,4,2,16,4,1,0
157,73,172,1,95,1,-1,2,11,11,-1,-1
160,79,175,1,105,7,3,2,17,5,1,0
164,76,178,2,95,4,2,2,14,2,-1,-1
166,72,181,1,105,0,-2,2,10,10,-1,-2
169,64,184,1,95,4,-3,2,2,2,-1,-3
172,64,187,1,105,4,-3,2,2,2,0,-3
175,62,190,2,95,2,0,2,0,0,-1,-4
