,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,2,9,9,0,0
1,74,1,1,105,2,3,2,12,0,1,1
4,67,4,1,95,7,-2,2,5,5,-1,0
7,64,7,1,105,4,2,2,2,2,-1,-1
10,67,10,2,95,7,3,2,5,5,1,0
12,76,13,1,105,4,2,2,14,2,1,1
15,73,16,1,95,1,2,2,11,11,-1,0
18,71,19,1,105,11,2,2,9,9,-1,-1
21,64,22,2,95,4,0,2,2,2,-1,-2
23,74,25,1,105,2,3,2,12,0,1,-1
26,67,28,2,95,7,-2,2,5,5,-1,-2
28,64,31,1,105,4,-7,2,2,2,-1,-3
31,67,34,2,95,7,3,2,5,5,1,-2
33,69,37,1,105,9,-2,2,7,7,1,-1
36,69,40,2,95,9,5,2,7,7,0,-1
38,67,43,1,105,7,-4,2,5,5,-1,-2
41,74,46,1,95,2,12,2,12,0,1,-1
44,74,49,1,105,2,-2,2,12,0,0,-1
47,67,52,1,95,7,-2,2,5,5,-1,-2
50,64,55,1,105,4,2,2,2,2,-1,-3
53,67,58,2,95,7,3,2,5,5,1,-2
55,76,61,1,105,4,2,2,14,2,1,-1
58,73,64,1,95,1,2,2,11,11,-1,-2
61,71,67,1,105,11,2,2,9,9,-1,-3
64,64,70,2,95,4,0,2,2,2,-1,-4
66,74,73,1,105,2,3,2,12,0,1,-3
69,67,76,2,95,7,-2,2,5,5,-1,-4
71,64,79,1,105,4,-7,2,2,2,-1,-5
74,67,82,2,95,7,3,2,5,5,1,-4
76,69,85,1,105,9,-2,2,7,7,1,-3
79,69,88,2,95,9,5,2,7,7,0,-3
81,67,91,1,105,7,-4,2,5,5,-1,-4
84,62,94,2,95,2,0,2,0,0,-1,-5
86,71,97,1,105,11,-3,2,9,9,1,-4
89,74,100,1,95,2,3,2,12,0,1,-3
93,76,103,1,105,4,2,2,14,2,1,-2
96,74,106,1,95,2,-2,2,12,0,-1,-3
99,71,109,1,105,11,4,2,9,9,-1,-4
102,74,112,1,95,2,3,2,12,0,1,-3
106,76,115,1,105,4,2,2,14,2,1,-2
109,69,118,2,95,9,-2,2,7,7,-1,-3
111,71,121,1,105,11,-3,2,9,9,1,-2
114,74,124,1,95,2,7,2,12,0,1,-1
118,76,127,1,105,4,2,2,14,2,1,0
121,74,130,1,95,2,-2,2,12,0,-1,-1
124,69,133,1,105,9,2,2,7,7,-1,-2
127,69,136,2,95,9,5,2,7,7,0,-2
129,67,139,1,105,7,-4,2,5,5,-1,-3
132,62,142,2,95,2,0,2,0,0,-1,-4
134,71,145,1,105,11,9,2,9,9,1,-3
137,74,148,1,95,2,3,2,12,0,1,-2
141,76,151,1,105,4,2,2,14,2,1,-1
144,74,154,1,95,2,3,2,12,0,-1,-2
147,71,157,1,105,11,4,2,9,9,-1,-3
150,74,160,1,95,2,3,2,12,0,1,-2
154,76,163,1,105,4,2,2,14,2,1,-1
157,69,166,2,95,9,-2,2,7,7,-1,-2
159,71,169,1,105,11,-3,2,9,9,1,-1
162,74,172,1,95,2,3,2,12,0,1,0
165,83,175,1,105,11,4,2,21,9,1,1
168,74,178,1,95,2,-2,2,12,0,-1,0
171,69,181,1,105,9,2,2,7,7,-1,-1
174,69,184,2,95,9,5,2,7,7,0,-1
176,67,187,1,105,7,-4,2,5,5,-1,-2
179,62,190,3,95,2,0,2,0,0,-1,-3
