eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,2,105
1,71,4,105
2,76,9,80
3,76,9,80
4,76,9,80
5,74,7,95
6,71,4,80
7,71,4,80
8,79,0,105
9,79,0,105
10,81,2,80
11,83,4,80
12,79,0,80
13,81,2,95
14,83,4,80
15,79,0,80
16,76,9,80
17,74,7,105
18,67,0,80
19,71,4,80
20,74,7,80
21,79,0,95
22,76,9,80
23,74,7,80
24,71,4,80
25,69,2,105
26,69,2,80
27,67,0,80
28,71,4,80
29,69,2,95
30,71,4,80
31,67,0,80
32,69,2,80
33,71,4,105
34,74,7,80
35,74,7,80
36,76,9,80
37,74,7,95
38,71,4,80
39,71,4,80
40,79,0,105
41,79,0,105
42,83,4,80
43,83,4,80
44,83,4,80
45,81,2,95
46,83,4,80
47,79,0,80
48,78,11,80
49,76,9,105
50,74,7,80
51,71,4,80
52,74,7,80
53,79,0,95
54,76,9,80
55,74,7,80
56,71,4,80
57,67,0,105
58,71,4,80
59,69,2,80
60,66,11,80
61,67,0,95
62,69,2,80
63,69,2,80
64,69,2,80
65,71,4,105
66,76,9,80
67,76,9,80
68,76,9,80
69,74,7,95
70,71,4,80
71,71,4,80
72,79,0,105
73,79,0,105
74,81,2,80
75,83,4,80
76,79,0,80
77,81,2,95
78,83,4,80
79,79,0,80
80,76,9,80
81,74,7,105
82,67,0,80
83,71,4,80
84,74,7,80
85,79,0,95
86,76,9,80
87,74,7,80
88,71,4,80
89,69,2,105
90,69,2,80
91,67,0,80
92,71,4,80
93,69,2,95
94,71,4,80
95,67,0,80
96,69,2,80
97,71,4,105
98,74,7,80
99,74,7,80
100,76,9,80
101,74,7,95
102,71,4,80
103,71,4,80
104,79,0,105
105,79,0,105
106,83,4,80
107,83,4,80
108,83,4,80
109,81,2,95
110,83,4,80
111,79,0,80
112,78,11,80
113,76,9,105
114,74,7,80
115,71,4,80
116,74,7,80
117,79,0,95
118,76,9,80
119,74,7,80
120,71,4,80
121,67,0,105
122,71,4,80
123,69,2,80
124,66,11,80
125,67,0,95
126,69,2,80
127,72,5,80
128,69,2,80
129,71,4,105
130,74,7,80
131,74,7,80
132,69,2,95
133,69,2,95
134,74,7,80
135,72,5,80
136,69,2,80
137,67,0,105
138,64,9,80
139,62,7,80
140,64,9,80
141,67,0,95
142,69,2,80
143,71,4,80
144,74,7,80
145,76,9,105
146,71,4,80
147,81,2,80
148,76,9,80
149,79,0,95
150,76,9,80
151,74,7,80
152,71,4,80
153,69,2,105
154,69,2,80
155,67,0,80
156,71,4,80
157,69,2,95
158,71,4,80
159,67,0,80
160,69,2,80
161,71,4,105
162,74,7,80
163,74,7,80
164,69,2,95
165,69,2,95
166,74,7,80
167,72,5,80
168,69,2,80
169,67,0,105
170,64,9,80
171,62,7,80
172,64,9,80
173,67,0,95
174,69,2,80
175,71,4,80
176,74,7,80
177,83,4,105
178,79,0,80
179,81,2,80
180,78,11,80
181,79,0,95
182,76,9,80
183,74,7,80
184,71,4,80
185,67,0,105
186,71,4,80
187,69,2,80
188,66,11,80
189,67,0,95
190,69,2,80
191,72,5,80
192,69,2,80
193,71,4,105
194,74,7,80
195,74,7,80
196,69,2,95
197,69,2,95
198,74,7,80
199,72,5,80
200,69,2,80
201,67,0,105
202,64,9,80
203,62,7,80
204,64,9,80
205,67,0,95
206,69,2,80
207,71,4,80
208,74,7,80
209,76,9,105
210,71,4,80
211,81,2,80
212,76,9,80
213,79,0,95
214,76,9,80
215,74,7,80
216,71,4,80
217,69,2,105
218,69,2,80
219,67,0,80
220,71,4,80
221,69,2,95
222,71,4,80
223,67,0,80
224,69,2,80
225,71,4,105
226,74,7,80
227,74,7,80
228,69,2,95
229,69,2,95
230,74,7,80
231,72,5,80
232,69,2,80
233,67,0,105
234,64,9,80
235,62,7,80
236,64,9,80
237,67,0,95
238,69,2,80
239,71,4,80
240,74,7,80
241,83,4,105
242,79,0,80
243,81,2,80
244,78,11,80
245,79,0,95
246,76,9,80
247,74,7,80
248,71,4,80
249,67,0,105
250,71,4,80
251,69,2,80
252,66,11,80
253,67,0,95
