eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,9,105
1,74,0,105
2,71,9,80
3,69,7,80
4,67,5,95
5,71,9,80
6,62,0,80
7,64,2,105
8,62,0,80
9,64,2,80
10,67,5,95
11,74,0,80
12,74,0,80
13,76,2,105
14,74,0,80
15,71,9,80
16,73,11,95
17,71,9,80
18,69,7,80
19,71,9,105
20,67,5,80
21,64,2,80
22,64,2,95
23,71,9,80
24,71,9,80
25,74,0,105
26,71,9,80
27,69,7,80
28,67,5,95
29,71,9,80
30,71,9,80
31,64,2,105
32,62,0,80
33,64,2,80
34,67,5,95
35,71,9,80
36,71,9,80
37,69,7,105
38,67,5,80
39,64,2,80
40,69,7,95
41,71,9,80
42,71,9,80
43,67,5,105
44,64,2,80
45,62,0,80
46,74,0,95
47,79,5,80
48,76,2,80
49,74,0,105
50,71,9,80
51,69,7,80
52,67,5,95
53,71,9,80
54,62,0,80
55,64,2,105
56,62,0,80
57,64,2,80
58,67,5,95
59,74,0,80
60,74,0,80
61,76,2,105
62,74,0,80
63,71,9,80
64,73,11,95
65,71,9,80
66,69,7,80
67,71,9,105
68,67,5,80
69,64,2,80
70,64,2,95
71,71,9,80
72,71,9,80
73,74,0,105
74,71,9,80
75,69,7,80
76,67,5,95
77,71,9,80
78,71,9,80
79,64,2,105
80,62,0,80
81,64,2,80
82,67,5,95
83,71,9,80
84,71,9,80
85,69,7,105
86,67,5,80
87,64,2,80
88,69,7,95
89,71,9,80
90,71,9,80
91,67,5,105
92,64,2,80
93,62,0,80
94,62,0,95
95,74,0,80
96,74,0,80
97,71,9,105
98,71,9,80
99,71,9,80
100,74,0,95
101,71,9,80
102,74,0,80
103,76,2,105
104,76,2,80
105,76,2,80
106,74,0,95
107,71,9,80
108,67,5,80
109,71,9,105
110,69,7,80
111,71,9,80
112,74,0,95
113,71,9,80
114,74,0,80
115,76,2,105
116,74,0,80
117,71,9,80
118,69,7,95
119,74,0,80
120,74,0,80
121,71,9,105
122,67,5,80
123,67,5,80
124,74,0,95
125,71,9,80
126,74,0,80
127,76,2,105
128,76,2,80
129,76,2,80
130,74,0,95
131,71,9,80
132,67,5,80
133,69,7,105
134,67,5,80
135,64,2,80
136,69,7,95
137,71,9,80
138,71,9,80
139,67,5,105
140,64,2,80
141,62,0,80
142,62,0,95
143,62,0,80
144,62,0,80
145,71,9,105
146,67,5,80
147,71,9,80
148,74,0,95
149,71,9,80
150,74,0,80
151,76,2,105
152,74,0,80
153,71,9,80
154,74,0,95
155,71,9,80
156,67,5,80
157,71,9,105
158,69,7,80
159,71,9,80
160,74,0,95
161,71,9,80
162,74,0,80
163,76,2,105
164,74,0,80
165,71,9,80
166,69,7,95
167,74,0,80
168,74,0,80
169,71,9,105
170,67,5,80
171,71,9,80
172,74,0,95
173,76,2,80
174,79,5,80
175,83,9,105
176,79,5,80
177,76,2,80
178,74,0,95
179,71,9,80
180,67,5,80
181,69,7,105
182,67,5,80
183,64,2,80
184,69,7,95
185,71,9,80
186,71,9,80
187,67,5,105
188,64,2,80
189,62,0,80
190,62,0,95
