eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,0,105
1,71,2,80
2,72,3,105
3,71,2,80
4,69,0,80
5,67,10,80
6,66,9,95
7,67,10,80
8,69,0,80
9,71,2,80
10,72,3,105
11,71,2,80
12,69,0,80
13,71,2,80
14,72,3,95
15,74,5,80
16,76,7,80
17,78,9,80
18,79,10,105
19,81,0,80
20,79,10,80
21,78,9,80
22,79,10,95
23,78,9,80
24,76,7,80
25,72,3,80
26,74,5,105
27,72,3,80
28,69,0,80
29,67,10,80
30,69,0,95
31,71,2,80
32,69,0,80
33,71,2,80
34,72,3,105
35,71,2,80
36,69,0,80
37,67,10,80
38,66,9,95
39,67,10,80
40,69,0,80
41,71,2,80
42,72,3,105
43,71,2,80
44,69,0,80
45,71,2,80
46,72,3,95
47,74,5,80
48,76,7,80
49,78,9,80
50,79,10,105
51,81,0,80
52,79,10,80
53,78,9,80
54,79,10,95
55,78,9,80
56,76,7,80
57,72,3,80
58,74,5,105
59,72,3,80
60,69,0,80
61,66,9,80
62,67,10,95
63,69,0,80
64,69,0,80
65,71,2,80
66,72,3,105
67,71,2,80
68,69,0,80
69,69,0,80
70,71,2,95
71,74,5,80
72,76,7,80
73,78,9,80
74,79,10,105
75,81,0,80
76,79,10,80
77,78,9,80
78,79,10,95
79,78,9,80
80,76,7,80
81,78,9,80
82,79,10,105
83,81,0,80
84,79,10,80
85,78,9,80
86,79,10,95
87,76,7,80
88,81,0,80
89,79,10,80
90,78,9,105
91,76,7,80
92,74,5,80
93,78,9,80
94,76,7,95
95,69,0,80
96,69,0,80
97,71,2,80
98,72,3,105
99,74,5,80
100,72,3,80
101,71,2,80
102,72,3,95
103,69,0,80
104,74,5,80
105,72,3,80
106,71,2,105
107,69,0,80
108,67,10,80
109,69,0,80
110,71,2,95
111,72,3,80
112,74,5,80
113,76,7,105
114,76,7,105
115,78,9,80
116,81,0,80
117,78,9,80
118,79,10,95
119,78,9,80
120,76,7,80
121,72,3,80
122,74,5,105
123,72,3,80
124,69,0,80
125,66,9,80
126,67,10,95
