eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,0,105
1,73,4,80
2,76,7,80
3,81,0,95
4,80,11,80
5,78,9,80
6,76,7,95
7,73,4,80
8,76,7,80
9,69,0,105
10,73,4,80
11,76,7,80
12,81,0,95
13,80,11,80
14,78,9,80
15,76,7,95
16,69,0,105
17,69,0,105
18,69,0,105
19,73,4,80
20,76,7,80
21,81,0,95
22,80,11,80
23,78,9,80
24,76,7,95
25,73,4,80
26,69,0,80
27,71,2,105
28,73,4,80
29,74,5,80
30,64,7,95
31,66,9,80
32,68,11,80
33,69,0,95
34,69,0,105
35,69,0,105
36,69,0,105
37,73,4,80
38,76,7,80
39,81,0,95
40,80,11,80
41,78,9,80
42,76,7,95
43,73,4,80
44,76,7,80
45,69,0,105
46,73,4,80
47,76,7,80
48,81,0,95
49,80,11,80
50,78,9,80
51,76,7,95
52,69,0,105
53,69,0,105
54,69,0,105
55,73,4,80
56,76,7,80
57,81,0,95
58,80,11,80
59,78,9,80
60,76,7,95
61,73,4,80
62,69,0,80
63,71,2,105
64,73,4,80
65,74,5,80
66,64,7,95
67,66,9,80
68,68,11,80
69,69,0,95
70,64,7,105
71,64,7,105
72,64,7,105
73,66,9,80
74,64,7,80
75,64,7,95
76,66,9,80
77,66,9,80
78,68,11,95
79,66,9,80
80,64,7,80
81,69,0,105
82,71,2,80
83,69,0,80
84,69,0,95
85,73,4,80
86,73,4,80
87,76,7,95
88,73,4,80
89,69,0,80
90,74,5,105
91,78,9,80
92,81,0,80
93,81,0,95
94,80,11,80
95,78,9,80
96,76,7,95
97,73,4,80
98,69,0,80
99,71,2,105
100,73,4,80
101,74,5,80
102,64,7,95
103,66,9,80
104,68,11,80
105,69,0,95
106,64,7,105
107,64,7,105
108,64,7,105
109,66,9,80
110,64,7,80
111,64,7,95
112,66,9,80
113,66,9,80
114,68,11,95
115,66,9,80
116,64,7,80
117,69,0,105
118,71,2,80
119,69,0,80
120,69,0,95
121,73,4,80
122,73,4,80
123,76,7,95
124,73,4,80
125,69,0,80
126,74,5,105
127,78,9,80
128,81,0,80
129,81,0,95
130,80,11,80
131,78,9,80
132,76,7,95
133,73,4,80
134,69,0,80
135,71,2,105
136,73,4,80
137,74,5,80
138,64,7,95
139,66,9,80
140,68,11,80
141,69,0,95
