eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,74,7,105
2,71,4,80
3,67,0,80
4,67,0,95
5,69,2,80
6,67,0,80
7,67,0,105
8,71,4,80
9,74,7,80
10,76,9,95
11,78,11,80
12,79,0,80
13,74,7,105
14,71,4,80
15,67,0,80
16,67,0,95
17,71,4,80
18,74,7,80
19,76,9,105
20,72,5,80
21,69,2,80
22,69,2,95
23,71,4,80
24,72,5,80
25,74,7,105
26,71,4,80
27,67,0,80
28,64,9,95
29,66,11,80
30,67,0,80
31,62,7,105
32,67,0,80
33,71,4,80
34,67,0,95
35,69,2,80
36,72,5,80
37,74,7,105
38,76,9,80
39,74,7,80
40,72,5,95
41,71,4,80
42,69,2,80
43,71,4,105
44,67,0,80
45,66,11,80
46,67,0,95
47,79,0,80
48,76,9,80
49,74,7,105
50,71,4,80
51,67,0,80
52,67,0,95
53,69,2,80
54,67,0,80
55,67,0,105
56,71,4,80
57,74,7,80
58,76,9,95
59,78,11,80
60,79,0,80
61,74,7,105
62,71,4,80
63,67,0,80
64,67,0,95
65,71,4,80
66,74,7,80
67,76,9,105
68,72,5,80
69,69,2,80
70,69,2,95
71,71,4,80
72,72,5,80
73,74,7,105
74,71,4,80
75,67,0,80
76,64,9,95
77,66,11,80
78,67,0,80
79,62,7,105
80,67,0,80
81,71,4,80
82,67,0,95
83,69,2,80
84,72,5,80
85,74,7,105
86,76,9,80
87,74,7,80
88,72,5,95
89,71,4,80
90,69,2,80
91,71,4,105
92,67,0,80
93,66,11,80
94,67,0,95
95,74,7,80
96,74,7,80
97,79,0,105
98,78,11,80
99,79,0,80
100,67,0,95
101,71,4,80
102,74,7,80
103,79,0,105
104,78,11,80
105,79,0,80
106,81,2,95
107,78,11,80
108,74,7,80
109,79,0,105
110,74,7,80
111,71,4,80
112,67,0,95
113,71,4,80
114,74,7,80
115,76,9,105
116,72,5,80
117,69,2,80
118,69,2,95
119,81,2,80
120,78,11,80
121,79,0,105
122,78,11,80
123,76,9,80
124,74,7,95
125,72,5,80
126,74,7,80
127,72,5,105
128,71,4,80
129,72,5,80
130,69,2,95
131,71,4,80
132,73,6,80
133,74,7,105
134,76,9,80
135,74,7,80
136,71,4,95
137,72,5,80
138,69,2,80
139,71,4,105
140,69,2,80
141,66,11,80
142,67,0,95
143,74,7,80
144,74,7,80
145,79,0,105
146,78,11,80
147,79,0,80
148,67,0,95
149,71,4,80
150,74,7,80
151,79,0,105
152,78,11,80
153,79,0,80
154,81,2,95
155,78,11,80
156,74,7,80
157,79,0,105
158,74,7,80
159,71,4,80
160,67,0,95
161,71,4,80
162,74,7,80
163,76,9,105
164,72,5,80
165,69,2,80
166,69,2,95
167,81,2,80
168,78,11,80
169,79,0,105
170,78,11,80
171,76,9,80
172,74,7,95
173,72,5,80
174,74,7,80
175,72,5,105
176,71,4,80
177,72,5,80
178,69,2,95
179,71,4,80
180,73,6,80
181,74,7,105
182,76,9,80
183,74,7,80
184,71,4,95
185,72,5,80
186,69,2,80
187,71,4,105
188,69,2,80
189,66,11,80
190,67,0,95
